series_id,station_id,id_config,codigo_estacion,nombre_estacion,tipo_dato,variable,variable_original,unidad,operador,tipo_estacion,latitud,longitud,altitud_msnm,aaa,ala,ambito_politico,ambito_administrativo,unidad_hidrografica,nombre_fuente,carpeta_cuenca,expected_obs_day,expected_obs_day_label,expected_obs_day_inferido,archivo_fuente,archivo_long_rds,fuente_validacion,accion_rescate
Otra|240103|IDConfig_538,Otra|240103,538,240103,Tamshiyacu,Otra,Cota Promedio 1 Día,Cota Promedio 1 Día (m.s.n.m.),m.s.n.m.,Servicio Nacional Meteorología E Hidrología,Convencional / Hidrométrica,-4.003161,-73.1614,94,Amazonas,Iquitos,Dpto: Loreto / Prov: Maynas / Dist.: Fernando Lores,AAA: Amazonas / ALA: Iquitos,Intercuenca 49797,Río: AMAZONAS,49797_Intercuenca_49797,1,1,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/49797_Intercuenca_49797/_raw_reportes_xlsx/IDConfig_538_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/49797_Intercuenca_49797/IDConfig_538.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Otra|240103|IDConfig_2241,Otra|240103,2241,240103,Tamshiyacu,Otra,Cota Instantánea,Cota Instantánea (m.s.n.m.),m.s.n.m.,Servicio Nacional Meteorología E Hidrología,Convencional / Hidrométrica,-4.003161,-73.1614,94,Amazonas,Iquitos,Dpto: Loreto / Prov: Maynas / Dist.: Fernando Lores,AAA: Amazonas / ALA: Iquitos,Intercuenca 49797,Río: AMAZONAS,49797_Intercuenca_49797,4,,4,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/49797_Intercuenca_49797/_raw_reportes_xlsx/IDConfig_2241_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/49797_Intercuenca_49797/IDConfig_2241.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Otra|240103|IDConfig_3045,Otra|240103,3045,240103,Tamshiyacu,Otra,Nivel Promedio 1 Día,Nivel Promedio 1 Día (m),m,Servicio Nacional Meteorología E Hidrología,Convencional / Hidrométrica,-4.003161,-73.1614,94,Amazonas,Iquitos,Dpto: Loreto / Prov: Maynas / Dist.: Fernando Lores,AAA: Amazonas / ALA: Iquitos,Intercuenca 49797,Río: AMAZONAS,49797_Intercuenca_49797,1,1,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/49797_Intercuenca_49797/_raw_reportes_xlsx/IDConfig_3045_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/49797_Intercuenca_49797/IDConfig_3045.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Otra|240103|IDConfig_7275,Otra|240103,7275,240103,Tamshiyacu,Otra,Nivel Intantáneo,Nivel Intantáneo (m),m,Servicio Nacional Meteorología E Hidrología,Convencional / Hidrométrica,-4.003161,-73.1614,94,Amazonas,Iquitos,Dpto: Loreto / Prov: Maynas / Dist.: Fernando Lores,AAA: Amazonas / ALA: Iquitos,Intercuenca 49797,Río: AMAZONAS,49797_Intercuenca_49797,4,,4,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/49797_Intercuenca_49797/_raw_reportes_xlsx/IDConfig_7275_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/49797_Intercuenca_49797/IDConfig_7275.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Otra|220810|IDConfig_7243,Otra|220810,7243,220810,Tangorrape,Otra,Nivel Intantáneo,Nivel Intantáneo (m),m,Servicio Nacional Meteorología E Hidrología,Convencional / Hidrométrica,-6.066667,-79.7,150,Jequetepeque Zarumilla,Motupe Olmos La Leche,Dpto: Lambayeque / Prov: Lambayeque / Dist.: Motupe,AAA: Jequetepeque Zarumilla / ALA: Motupe Olmos La Leche,Cuenca Motupe,Río: Motupe,137772_Cuenca_Motupe,4,,4,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/137772_Cuenca_Motupe/_raw_reportes_xlsx/IDConfig_7243_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/137772_Cuenca_Motupe/IDConfig_7243.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Otra|230002|IDConfig_1355,Otra|230002,1355,230002,Taruca,Otra,Nivel Promedio 1 Día,Nivel Promedio 1 Día (m),m,Servicio Nacional Meteorología E Hidrología,Convencional / Hidrométrica,-9.850383,-76.152356,1829,Huallaga,Alto Huallaga,Dpto: Huanuco / Prov: Huanuco / Dist.: Churubamba,AAA: Huallaga / ALA: Alto Huallaga,Intercuenca Alto Huallaga,Río: Huallaga,49849_Intercuenca_Alto_Huallaga,1,1,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/49849_Intercuenca_Alto_Huallaga/_raw_reportes_xlsx/IDConfig_1355_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/49849_Intercuenca_Alto_Huallaga/IDConfig_1355.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Otra|230002|IDConfig_7398,Otra|230002,7398,230002,Taruca,Otra,Nivel Intantáneo,Nivel Intantáneo (m),m,Servicio Nacional Meteorología E Hidrología,Convencional / Hidrométrica,-9.850383,-76.152356,1829,Huallaga,Alto Huallaga,Dpto: Huanuco / Prov: Huanuco / Dist.: Churubamba,AAA: Huallaga / ALA: Alto Huallaga,Intercuenca Alto Huallaga,Río: Huallaga,49849_Intercuenca_Alto_Huallaga,4,,4,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/49849_Intercuenca_Alto_Huallaga/_raw_reportes_xlsx/IDConfig_7398_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/49849_Intercuenca_Alto_Huallaga/IDConfig_7398.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Otra|PHISIS0142|IDConfig_65178,Otra|PHISIS0142,65178,PHISIS0142,Taruca,Otra,Cota Promedio 1 Hora,Cota Promedio 1 Hora (m.s.n.m),m.s.n.m,Servicio Nacional Meteorología E Hidrología,Punto Monitoreo / Hidrométrica,-9.85056,-76.1519,,Huallaga,Alto Huallaga,Dpto: Huanuco / Prov: Huanuco / Dist.: Santa Maria Del Valle,AAA: Huallaga / ALA: Alto Huallaga,Intercuenca Alto Huallaga,Río: Huallaga,49849_Intercuenca_Alto_Huallaga,24,24,24,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/49849_Intercuenca_Alto_Huallaga/_raw_reportes_xlsx/IDConfig_65178_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/49849_Intercuenca_Alto_Huallaga/IDConfig_65178.rds,03_manifest_xlsx.csv,REFRESCADO_LIVE
Otra|PHISIS0142|IDConfig_65316,Otra|PHISIS0142,65316,PHISIS0142,Taruca,Otra,Cota Promedio 1 Día,Cota Promedio 1 Día (m.s.n.m.),m.s.n.m.,Servicio Nacional Meteorología E Hidrología,Punto Monitoreo / Hidrométrica,-9.85056,-76.1519,,Huallaga,Alto Huallaga,Dpto: Huanuco / Prov: Huanuco / Dist.: Santa Maria Del Valle,AAA: Huallaga / ALA: Alto Huallaga,Intercuenca Alto Huallaga,Río: Huallaga,49849_Intercuenca_Alto_Huallaga,1,1,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/49849_Intercuenca_Alto_Huallaga/_raw_reportes_xlsx/IDConfig_65316_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/49849_Intercuenca_Alto_Huallaga/IDConfig_65316.rds,03_manifest_xlsx.csv,REFRESCADO_LIVE
Otra|205006|IDConfig_7364,Otra|205006,7364,205006,Ticapampa,Otra,Nivel Intantáneo,Nivel Intantáneo (m),m,Servicio Nacional Meteorología E Hidrología,Convencional / Hidrométrica,-17.475333,-70.539028,1120,Caplina Ocoña,Caplina Locumba,Dpto: Tacna / Prov: Jorge Basadre / Dist.: Ilabaya,AAA: Caplina Ocoña / ALA: Caplina Locumba,Cuenca Locumba,:,1316_Cuenca_Locumba,4,,4,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/1316_Cuenca_Locumba/_raw_reportes_xlsx/IDConfig_7364_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/1316_Cuenca_Locumba/IDConfig_7364.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Otra|240202|IDConfig_3704,Otra|240202,3704,240202,Timicurillo,Otra,Nivel Promedio 1 Día,Nivel Promedio 1 Día (m),m,Servicio Nacional Meteorología E Hidrología,Convencional / Hidrométrica,-3.523717,-73.083442,85,Amazonas,Iquitos,Dpto: Loreto / Prov: Maynas / Dist.: Indiana,AAA: Amazonas / ALA: Iquitos,Intercuenca 49793,Río: AMAZONAS,49793_Intercuenca_49793,1,1,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/49793_Intercuenca_49793/_raw_reportes_xlsx/IDConfig_3704_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/49793_Intercuenca_49793/IDConfig_3704.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Otra|240202|IDConfig_7274,Otra|240202,7274,240202,Timicurillo,Otra,Nivel Intantáneo,Nivel Intantáneo (m),m,Servicio Nacional Meteorología E Hidrología,Convencional / Hidrométrica,-3.523717,-73.083442,85,Amazonas,Iquitos,Dpto: Loreto / Prov: Maynas / Dist.: Indiana,AAA: Amazonas / ALA: Iquitos,Intercuenca 49793,Río: AMAZONAS,49793_Intercuenca_49793,4,,4,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/49793_Intercuenca_49793/_raw_reportes_xlsx/IDConfig_7274_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/49793_Intercuenca_49793/IDConfig_7274.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Otra|240201|IDConfig_2370,Otra|240201,2370,240201,Timicurillo I,Otra,Cota Promedio 1 Día,Cota Promedio 1 Día (m.s.n.m.),m.s.n.m.,Servicio Nacional Meteorología E Hidrología,Convencional / Hidrométrica,-3.516667,-73.083333,105,Amazonas,Iquitos,Dpto: Loreto / Prov: Maynas / Dist.: Indiana,AAA: Amazonas / ALA: Iquitos,Intercuenca 49793,Río: AMAZONAS,49793_Intercuenca_49793,1,1,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/49793_Intercuenca_49793/_raw_reportes_xlsx/IDConfig_2370_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/49793_Intercuenca_49793/IDConfig_2370.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Otra|240201|IDConfig_3168,Otra|240201,3168,240201,Timicurillo I,Otra,Cota Instantánea,Cota Instantánea (m.s.n.m.),m.s.n.m.,Servicio Nacional Meteorología E Hidrología,Convencional / Hidrométrica,-3.516667,-73.083333,105,Amazonas,Iquitos,Dpto: Loreto / Prov: Maynas / Dist.: Indiana,AAA: Amazonas / ALA: Iquitos,Intercuenca 49793,Río: AMAZONAS,49793_Intercuenca_49793,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/49793_Intercuenca_49793/_raw_reportes_xlsx/IDConfig_3168_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/49793_Intercuenca_49793/IDConfig_3168.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Otra|240201|IDConfig_3574,Otra|240201,3574,240201,Timicurillo I,Otra,Nivel Promedio 1 Día,Nivel Promedio 1 Día (m),m,Servicio Nacional Meteorología E Hidrología,Convencional / Hidrométrica,-3.516667,-73.083333,105,Amazonas,Iquitos,Dpto: Loreto / Prov: Maynas / Dist.: Indiana,AAA: Amazonas / ALA: Iquitos,Intercuenca 49793,Río: AMAZONAS,49793_Intercuenca_49793,1,1,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/49793_Intercuenca_49793/_raw_reportes_xlsx/IDConfig_3574_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/49793_Intercuenca_49793/IDConfig_3574.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Otra|204708|IDConfig_8181,Otra|204708,8181,204708,Tingo Grande,Otra,Nivel Intantáneo,Nivel Intantáneo (m),m,Servicio Nacional Meteorología E Hidrología,Convencional / Hidrométrica,-16.459917,-71.574308,2167,Caplina Ocoña,Chili,Dpto: Arequipa / Prov: Arequipa / Dist.: Jacobo Hunter,AAA: Caplina Ocoña / ALA: Chili,Cuenca Quilca - Vitor - Chili,Río: SOCABAYA,132_Cuenca_Quilca_-_Vitor_-_Chili,4,,4,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/132_Cuenca_Quilca_-_Vitor_-_Chili/_raw_reportes_xlsx/IDConfig_8181_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/132_Cuenca_Quilca_-_Vitor_-_Chili/IDConfig_8181.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Otra|221820|IDConfig_667,Otra|221820,667,221820,Tingo Maria,Otra,Nivel Promedio 1 Día,Nivel Promedio 1 Día (m),m,Servicio Nacional Meteorología E Hidrología,Convencional / Hidrométrica,-9.296014,-76.002069,646,Huallaga,Tingo Maria,Dpto: Huanuco / Prov: Leoncio Prado / Dist.: Rupa-Rupa,AAA: Huallaga / ALA: Tingo Maria,Intercuenca Alto Huallaga,Río: Huallaga,49849_Intercuenca_Alto_Huallaga,1,1,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/49849_Intercuenca_Alto_Huallaga/_raw_reportes_xlsx/IDConfig_667_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/49849_Intercuenca_Alto_Huallaga/IDConfig_667.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Otra|221820|IDConfig_7395,Otra|221820,7395,221820,Tingo Maria,Otra,Nivel Intantáneo,Nivel Intantáneo (m),m,Servicio Nacional Meteorología E Hidrología,Convencional / Hidrométrica,-9.296014,-76.002069,646,Huallaga,Tingo Maria,Dpto: Huanuco / Prov: Leoncio Prado / Dist.: Rupa-Rupa,AAA: Huallaga / ALA: Tingo Maria,Intercuenca Alto Huallaga,Río: Huallaga,49849_Intercuenca_Alto_Huallaga,4,,4,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/49849_Intercuenca_Alto_Huallaga/_raw_reportes_xlsx/IDConfig_7395_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/49849_Intercuenca_Alto_Huallaga/IDConfig_7395.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Otra|PHISIS0144|IDConfig_65237,Otra|PHISIS0144,65237,PHISIS0144,Tingo María,Otra,Nivel Promedio 1 Hora,Nivel Promedio 1 Hora (m),m,Servicio Nacional Meteorología E Hidrología,Punto Monitoreo / Hidrométrica,-9.29601,-76.00207,,Huallaga,Tingo Maria,Dpto: Huanuco / Prov: Leoncio Prado / Dist.: Rupa-Rupa,AAA: Huallaga / ALA: Tingo Maria,Intercuenca Alto Huallaga,Río: Huallaga,49849_Intercuenca_Alto_Huallaga,24,24,24,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/49849_Intercuenca_Alto_Huallaga/_raw_reportes_xlsx/IDConfig_65237_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/49849_Intercuenca_Alto_Huallaga/IDConfig_65237.rds,03_manifest_xlsx.csv,REFRESCADO_LIVE
Otra|PHISIS0144|IDConfig_65375,Otra|PHISIS0144,65375,PHISIS0144,Tingo María,Otra,Nivel Promedio 1 Día,Nivel Promedio 1 Día (m),m,Servicio Nacional Meteorología E Hidrología,Punto Monitoreo / Hidrométrica,-9.29601,-76.00207,,Huallaga,Tingo Maria,Dpto: Huanuco / Prov: Leoncio Prado / Dist.: Rupa-Rupa,AAA: Huallaga / ALA: Tingo Maria,Intercuenca Alto Huallaga,Río: Huallaga,49849_Intercuenca_Alto_Huallaga,1,1,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/49849_Intercuenca_Alto_Huallaga/_raw_reportes_xlsx/IDConfig_65375_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/49849_Intercuenca_Alto_Huallaga/IDConfig_65375.rds,03_manifest_xlsx.csv,REFRESCADO_LIVE
Otra|220609|IDConfig_7325,Otra|220609,7325,220609,Tinyayoc,Otra,Nivel Intantáneo,Nivel Intantáneo (m),m,Servicio Nacional Meteorología E Hidrología,Convencional / Hidrométrica,-6.483333,-78.8,2050,Marañon,Chotano Llaucano,Dpto: Cajamarca / Prov: Cutervo / Dist.: Cutervo,AAA: Marañon / ALA: Chotano Llaucano,Cuenca Chamaya,:,49896_Cuenca_Chamaya,4,,4,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_7325_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/49896_Cuenca_Chamaya/IDConfig_7325.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Otra|47E207A4|IDConfig_21174,Otra|47E207A4,21174,47E207A4,Tongod,Otra,Temperatura Aire Pro 1hor,Temperatura Aire Pro 1hor (°C),°C,Servicio Nacional Meteorología E Hidrología,Automática / Hidrométrica,-6.744658,-78.813317,2495,Jequetepeque Zarumilla,Chancay Lambayeque,Dpto: Cajamarca / Prov: San Miguel / Dist.: Tongod,AAA: Jequetepeque Zarumilla / ALA: Chancay Lambayeque,Cuenca Chancay-Lambayeque,Río: CHANCAY LAMBAYEQUE,13776_Cuenca_Chancay-Lambayeque,24,,24,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/13776_Cuenca_Chancay-Lambayeque/_raw_reportes_xlsx/IDConfig_21174_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/13776_Cuenca_Chancay-Lambayeque/IDConfig_21174.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Otra|47E207A4|IDConfig_21178,Otra|47E207A4,21178,47E207A4,Tongod,Otra,Temperatura Mínima 1 Día,Temperatura Mínima 1 Día (°C),°C,Servicio Nacional Meteorología E Hidrología,Automática / Hidrométrica,-6.744658,-78.813317,2495,Jequetepeque Zarumilla,Chancay Lambayeque,Dpto: Cajamarca / Prov: San Miguel / Dist.: Tongod,AAA: Jequetepeque Zarumilla / ALA: Chancay Lambayeque,Cuenca Chancay-Lambayeque,Río: CHANCAY LAMBAYEQUE,13776_Cuenca_Chancay-Lambayeque,1,1,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/13776_Cuenca_Chancay-Lambayeque/_raw_reportes_xlsx/IDConfig_21178_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/13776_Cuenca_Chancay-Lambayeque/IDConfig_21178.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Otra|47E207A4|IDConfig_21179,Otra|47E207A4,21179,47E207A4,Tongod,Otra,Temperatura Máxima 1 Día,Temperatura Máxima 1 Día (°C),°C,Servicio Nacional Meteorología E Hidrología,Automática / Hidrométrica,-6.744658,-78.813317,2495,Jequetepeque Zarumilla,Chancay Lambayeque,Dpto: Cajamarca / Prov: San Miguel / Dist.: Tongod,AAA: Jequetepeque Zarumilla / ALA: Chancay Lambayeque,Cuenca Chancay-Lambayeque,Río: CHANCAY LAMBAYEQUE,13776_Cuenca_Chancay-Lambayeque,1,1,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/13776_Cuenca_Chancay-Lambayeque/_raw_reportes_xlsx/IDConfig_21179_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/13776_Cuenca_Chancay-Lambayeque/IDConfig_21179.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Otra|220104|IDConfig_2908,Otra|220104,2908,220104,Trompeteros,Otra,Nivel Promedio 1 Día,Nivel Promedio 1 Día (m),m,Servicio Nacional Meteorología E Hidrología,Convencional / Hidrométrica,-3.805278,-75.056944,142.5,Amazonas,Iquitos,Dpto: Loreto / Prov: Loreto / Dist.: Trompeteros,AAA: Amazonas / ALA: Iquitos,Cuenca Tigre,Río: Corrientes,4982_Cuenca_Tigre,1,1,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/4982_Cuenca_Tigre/_raw_reportes_xlsx/IDConfig_2908_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/4982_Cuenca_Tigre/IDConfig_2908.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Otra|220104|IDConfig_7267,Otra|220104,7267,220104,Trompeteros,Otra,Nivel Intantáneo,Nivel Intantáneo (m),m,Servicio Nacional Meteorología E Hidrología,Convencional / Hidrométrica,-3.805278,-75.056944,142.5,Amazonas,Iquitos,Dpto: Loreto / Prov: Loreto / Dist.: Trompeteros,AAA: Amazonas / ALA: Iquitos,Cuenca Tigre,Río: Corrientes,4982_Cuenca_Tigre,2,,2,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/4982_Cuenca_Tigre/_raw_reportes_xlsx/IDConfig_7267_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/4982_Cuenca_Tigre/IDConfig_7267.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Otra|204804|IDConfig_8182,Otra|204804,8182,204804,Tumilaca,Otra,Nivel Intantáneo,Nivel Intantáneo (m),m,Servicio Nacional Meteorología E Hidrología,Convencional / Hidrométrica,-17.128381,-70.836889,1929,Caplina Ocoña,Moquegua,Dpto: Moquegua / Prov: Mariscal Nieto / Dist.: Torata,AAA: Caplina Ocoña / ALA: Moquegua,Cuenca Ilo - Moquegua,Río: Tumilaca,13172_Cuenca_Ilo_-_Moquegua,4,,4,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/13172_Cuenca_Ilo_-_Moquegua/_raw_reportes_xlsx/IDConfig_8182_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/13172_Cuenca_Ilo_-_Moquegua/IDConfig_8182.rds,03_manifest_xlsx.csv,REFRESCADO_LIVE
Otra|47E1F02E|IDConfig_8144,Otra|47E1F02E,8144,47E1F02E,Tunel Chotano,Otra,Nivel Instantáneo 1 Hora,Nivel Instantáneo 1 Hora (m),m,Servicio Nacional Meteorología E Hidrología,Automática / Hidrométrica,-6.540486,-78.784317,2018,Marañon,Chotano Llaucano,Dpto: Cajamarca / Prov: Cutervo / Dist.: Cutervo,AAA: Marañon / ALA: Chotano Llaucano,Cuenca Chamaya,Río: CHOTANO,49896_Cuenca_Chamaya,24,24,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_8144_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/49896_Cuenca_Chamaya/IDConfig_8144.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Otra|47E1F02E|IDConfig_21149,Otra|47E1F02E,21149,47E1F02E,Tunel Chotano,Otra,Temperatura Aire Pro 1hor,Temperatura Aire Pro 1hor (°C),°C,Servicio Nacional Meteorología E Hidrología,Automática / Hidrométrica,-6.540486,-78.784317,2018,Marañon,Chotano Llaucano,Dpto: Cajamarca / Prov: Cutervo / Dist.: Cutervo,AAA: Marañon / ALA: Chotano Llaucano,Cuenca Chamaya,Río: CHOTANO,49896_Cuenca_Chamaya,24,,24,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_21149_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/49896_Cuenca_Chamaya/IDConfig_21149.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Otra|47E1F02E|IDConfig_21153,Otra|47E1F02E,21153,47E1F02E,Tunel Chotano,Otra,Temperatura Mínima 1 Día,Temperatura Mínima 1 Día (°C),°C,Servicio Nacional Meteorología E Hidrología,Automática / Hidrométrica,-6.540486,-78.784317,2018,Marañon,Chotano Llaucano,Dpto: Cajamarca / Prov: Cutervo / Dist.: Cutervo,AAA: Marañon / ALA: Chotano Llaucano,Cuenca Chamaya,Río: CHOTANO,49896_Cuenca_Chamaya,1,1,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_21153_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/49896_Cuenca_Chamaya/IDConfig_21153.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
