"IDConfig","CodigoUH","carpeta_cuenca","archivo","ruta_relativa","tamano_bytes","tamano_kb"
7621,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_7621_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_7621_completo.xlsx",187437,183.04
7622,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_7622_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_7622_completo.xlsx",17594,17.18
11621,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_11621_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_11621_completo.xlsx",3352,3.27
58207,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_58207_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_58207_completo.xlsx",46114,45.03
61477,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_61477_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_61477_completo.xlsx",18288,17.86
64907,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_64907_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_64907_completo.xlsx",12463,12.17
64917,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_64917_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_64917_completo.xlsx",14806,14.46
65001,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_65001_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_65001_completo.xlsx",47813,46.69
65011,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_65011_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_65011_completo.xlsx",190648,186.18
65249,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_65249_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_65249_completo.xlsx",23962,23.4
65387,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_65387_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_65387_completo.xlsx",9342,9.12
67566,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_67566_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_67566_completo.xlsx",11408,11.14
67576,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_67576_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_67576_completo.xlsx",14191,13.86
67667,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_67667_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_67667_completo.xlsx",11263,11
67677,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_67677_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_67677_completo.xlsx",14181,13.85
530,"49898","49898_Cuenca_Crisnejas","IDConfig_530_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_530_completo.xlsx",14026,13.7
820,"49898","49898_Cuenca_Crisnejas","IDConfig_820_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_820_completo.xlsx",15700,15.33
928,"49898","49898_Cuenca_Crisnejas","IDConfig_928_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_928_completo.xlsx",34874,34.06
956,"49898","49898_Cuenca_Crisnejas","IDConfig_956_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_956_completo.xlsx",43007,42
1009,"49898","49898_Cuenca_Crisnejas","IDConfig_1009_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_1009_completo.xlsx",82055,80.13
1976,"49898","49898_Cuenca_Crisnejas","IDConfig_1976_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_1976_completo.xlsx",32383,31.62
2026,"49898","49898_Cuenca_Crisnejas","IDConfig_2026_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_2026_completo.xlsx",34730,33.92
2291,"49898","49898_Cuenca_Crisnejas","IDConfig_2291_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_2291_completo.xlsx",81550,79.64
2335,"49898","49898_Cuenca_Crisnejas","IDConfig_2335_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_2335_completo.xlsx",64976,63.45
2391,"49898","49898_Cuenca_Crisnejas","IDConfig_2391_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_2391_completo.xlsx",5729,5.59
2776,"49898","49898_Cuenca_Crisnejas","IDConfig_2776_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_2776_completo.xlsx",42772,41.77
4120,"49898","49898_Cuenca_Crisnejas","IDConfig_4120_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_4120_completo.xlsx",59901,58.5
4164,"49898","49898_Cuenca_Crisnejas","IDConfig_4164_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_4164_completo.xlsx",80174,78.29
4387,"49898","49898_Cuenca_Crisnejas","IDConfig_4387_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_4387_completo.xlsx",62190,60.73
4406,"49898","49898_Cuenca_Crisnejas","IDConfig_4406_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_4406_completo.xlsx",15823,15.45
6435,"49898","49898_Cuenca_Crisnejas","IDConfig_6435_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_6435_completo.xlsx",148340,144.86
6460,"49898","49898_Cuenca_Crisnejas","IDConfig_6460_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_6460_completo.xlsx",4428,4.32
6466,"49898","49898_Cuenca_Crisnejas","IDConfig_6466_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_6466_completo.xlsx",13632,13.31
6505,"49898","49898_Cuenca_Crisnejas","IDConfig_6505_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_6505_completo.xlsx",66034,64.49
7332,"49898","49898_Cuenca_Crisnejas","IDConfig_7332_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_7332_completo.xlsx",228827,223.46
7334,"49898","49898_Cuenca_Crisnejas","IDConfig_7334_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_7334_completo.xlsx",164411,160.56
7583,"49898","49898_Cuenca_Crisnejas","IDConfig_7583_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_7583_completo.xlsx",40534,39.58
7585,"49898","49898_Cuenca_Crisnejas","IDConfig_7585_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_7585_completo.xlsx",35077,34.25
7627,"49898","49898_Cuenca_Crisnejas","IDConfig_7627_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_7627_completo.xlsx",9220,9
7628,"49898","49898_Cuenca_Crisnejas","IDConfig_7628_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_7628_completo.xlsx",50772,49.58
8145,"49898","49898_Cuenca_Crisnejas","IDConfig_8145_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_8145_completo.xlsx",163072,159.25
8146,"49898","49898_Cuenca_Crisnejas","IDConfig_8146_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_8146_completo.xlsx",144140,140.76
8148,"49898","49898_Cuenca_Crisnejas","IDConfig_8148_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_8148_completo.xlsx",164361,160.51
8641,"49898","49898_Cuenca_Crisnejas","IDConfig_8641_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_8641_completo.xlsx",30404,29.69
8642,"49898","49898_Cuenca_Crisnejas","IDConfig_8642_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_8642_completo.xlsx",33300,32.52
51796,"49898","49898_Cuenca_Crisnejas","IDConfig_51796_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_51796_completo.xlsx",81014,79.12
51988,"49898","49898_Cuenca_Crisnejas","IDConfig_51988_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_51988_completo.xlsx",82976,81.03
52620,"49898","49898_Cuenca_Crisnejas","IDConfig_52620_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_52620_completo.xlsx",82830,80.89
61069,"49898","49898_Cuenca_Crisnejas","IDConfig_61069_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_61069_completo.xlsx",3206,3.13
63588,"49898","49898_Cuenca_Crisnejas","IDConfig_63588_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_63588_completo.xlsx",17675,17.26
63589,"49898","49898_Cuenca_Crisnejas","IDConfig_63589_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_63589_completo.xlsx",18337,17.91
63590,"49898","49898_Cuenca_Crisnejas","IDConfig_63590_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_63590_completo.xlsx",34060,33.26
63591,"49898","49898_Cuenca_Crisnejas","IDConfig_63591_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_63591_completo.xlsx",13498,13.18
64364,"49898","49898_Cuenca_Crisnejas","IDConfig_64364_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_64364_completo.xlsx",32674,31.91
64764,"49898","49898_Cuenca_Crisnejas","IDConfig_64764_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_64764_completo.xlsx",3534,3.45
64929,"49898","49898_Cuenca_Crisnejas","IDConfig_64929_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_64929_completo.xlsx",13479,13.16
64938,"49898","49898_Cuenca_Crisnejas","IDConfig_64938_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_64938_completo.xlsx",12737,12.44
64947,"49898","49898_Cuenca_Crisnejas","IDConfig_64947_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_64947_completo.xlsx",11717,11.44
64989,"49898","49898_Cuenca_Crisnejas","IDConfig_64989_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_64989_completo.xlsx",12658,12.36
65023,"49898","49898_Cuenca_Crisnejas","IDConfig_65023_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_65023_completo.xlsx",47791,46.67
65032,"49898","49898_Cuenca_Crisnejas","IDConfig_65032_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_65032_completo.xlsx",32601,31.84
65041,"49898","49898_Cuenca_Crisnejas","IDConfig_65041_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_65041_completo.xlsx",29057,28.38
65083,"49898","49898_Cuenca_Crisnejas","IDConfig_65083_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_65083_completo.xlsx",31625,30.88
67588,"49898","49898_Cuenca_Crisnejas","IDConfig_67588_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_67588_completo.xlsx",12204,11.92
67597,"49898","49898_Cuenca_Crisnejas","IDConfig_67597_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_67597_completo.xlsx",11661,11.39
67606,"49898","49898_Cuenca_Crisnejas","IDConfig_67606_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_67606_completo.xlsx",10507,10.26
67648,"49898","49898_Cuenca_Crisnejas","IDConfig_67648_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_67648_completo.xlsx",11269,11
67689,"49898","49898_Cuenca_Crisnejas","IDConfig_67689_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_67689_completo.xlsx",12118,11.83
67698,"49898","49898_Cuenca_Crisnejas","IDConfig_67698_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_67698_completo.xlsx",11405,11.14
67707,"49898","49898_Cuenca_Crisnejas","IDConfig_67707_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_67707_completo.xlsx",10129,9.89
67749,"49898","49898_Cuenca_Crisnejas","IDConfig_67749_completo.xlsx","49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_67749_completo.xlsx",11000,10.74
293,"49899","49899_Intercuenca_Alto_Maranon_V","IDConfig_293_completo.xlsx","49899_Intercuenca_Alto_Maranon_V/_raw_reportes_xlsx/IDConfig_293_completo.xlsx",48163,47.03
381,"49899","49899_Intercuenca_Alto_Maranon_V","IDConfig_381_completo.xlsx","49899_Intercuenca_Alto_Maranon_V/_raw_reportes_xlsx/IDConfig_381_completo.xlsx",5378,5.25
623,"49899","49899_Intercuenca_Alto_Maranon_V","IDConfig_623_completo.xlsx","49899_Intercuenca_Alto_Maranon_V/_raw_reportes_xlsx/IDConfig_623_completo.xlsx",27689,27.04
1449,"49899","49899_Intercuenca_Alto_Maranon_V","IDConfig_1449_completo.xlsx","49899_Intercuenca_Alto_Maranon_V/_raw_reportes_xlsx/IDConfig_1449_completo.xlsx",74641,72.89
1766,"49899","49899_Intercuenca_Alto_Maranon_V","IDConfig_1766_completo.xlsx","49899_Intercuenca_Alto_Maranon_V/_raw_reportes_xlsx/IDConfig_1766_completo.xlsx",43064,42.05
1823,"49899","49899_Intercuenca_Alto_Maranon_V","IDConfig_1823_completo.xlsx","49899_Intercuenca_Alto_Maranon_V/_raw_reportes_xlsx/IDConfig_1823_completo.xlsx",34645,33.83
2168,"49899","49899_Intercuenca_Alto_Maranon_V","IDConfig_2168_completo.xlsx","49899_Intercuenca_Alto_Maranon_V/_raw_reportes_xlsx/IDConfig_2168_completo.xlsx",26347,25.73
3262,"49899","49899_Intercuenca_Alto_Maranon_V","IDConfig_3262_completo.xlsx","49899_Intercuenca_Alto_Maranon_V/_raw_reportes_xlsx/IDConfig_3262_completo.xlsx",31869,31.12
4047,"49899","49899_Intercuenca_Alto_Maranon_V","IDConfig_4047_completo.xlsx","49899_Intercuenca_Alto_Maranon_V/_raw_reportes_xlsx/IDConfig_4047_completo.xlsx",24762,24.18
6549,"49899","49899_Intercuenca_Alto_Maranon_V","IDConfig_6549_completo.xlsx","49899_Intercuenca_Alto_Maranon_V/_raw_reportes_xlsx/IDConfig_6549_completo.xlsx",65678,64.14
6551,"49899","49899_Intercuenca_Alto_Maranon_V","IDConfig_6551_completo.xlsx","49899_Intercuenca_Alto_Maranon_V/_raw_reportes_xlsx/IDConfig_6551_completo.xlsx",64709,63.19
6570,"49899","49899_Intercuenca_Alto_Maranon_V","IDConfig_6570_completo.xlsx","49899_Intercuenca_Alto_Maranon_V/_raw_reportes_xlsx/IDConfig_6570_completo.xlsx",44230,43.19
6584,"49899","49899_Intercuenca_Alto_Maranon_V","IDConfig_6584_completo.xlsx","49899_Intercuenca_Alto_Maranon_V/_raw_reportes_xlsx/IDConfig_6584_completo.xlsx",13442,13.13
6598,"49899","49899_Intercuenca_Alto_Maranon_V","IDConfig_6598_completo.xlsx","49899_Intercuenca_Alto_Maranon_V/_raw_reportes_xlsx/IDConfig_6598_completo.xlsx",6872,6.71
6604,"49899","49899_Intercuenca_Alto_Maranon_V","IDConfig_6604_completo.xlsx","49899_Intercuenca_Alto_Maranon_V/_raw_reportes_xlsx/IDConfig_6604_completo.xlsx",48166,47.04
63635,"49899","49899_Intercuenca_Alto_Maranon_V","IDConfig_63635_completo.xlsx","49899_Intercuenca_Alto_Maranon_V/_raw_reportes_xlsx/IDConfig_63635_completo.xlsx",14076,13.75
3575,"49911","49911_Intercuenca_49911","IDConfig_3575_completo.xlsx","49911_Intercuenca_49911/_raw_reportes_xlsx/IDConfig_3575_completo.xlsx",38928,38.02
3999,"49911","49911_Intercuenca_49911","IDConfig_3999_completo.xlsx","49911_Intercuenca_49911/_raw_reportes_xlsx/IDConfig_3999_completo.xlsx",35786,34.95
7420,"49911","49911_Intercuenca_49911","IDConfig_7420_completo.xlsx","49911_Intercuenca_49911/_raw_reportes_xlsx/IDConfig_7420_completo.xlsx",83912,81.95
7427,"49911","49911_Intercuenca_49911","IDConfig_7427_completo.xlsx","49911_Intercuenca_49911/_raw_reportes_xlsx/IDConfig_7427_completo.xlsx",134336,131.19
8201,"49911","49911_Intercuenca_49911","IDConfig_8201_completo.xlsx","49911_Intercuenca_49911/_raw_reportes_xlsx/IDConfig_8201_completo.xlsx",15756,15.39
51777,"49911","49911_Intercuenca_49911","IDConfig_51777_completo.xlsx","49911_Intercuenca_49911/_raw_reportes_xlsx/IDConfig_51777_completo.xlsx",78212,76.38
51865,"49911","49911_Intercuenca_49911","IDConfig_51865_completo.xlsx","49911_Intercuenca_49911/_raw_reportes_xlsx/IDConfig_51865_completo.xlsx",86667,84.64
52077,"49911","49911_Intercuenca_49911","IDConfig_52077_completo.xlsx","49911_Intercuenca_49911/_raw_reportes_xlsx/IDConfig_52077_completo.xlsx",43493,42.47
65195,"49911","49911_Intercuenca_49911","IDConfig_65195_completo.xlsx","49911_Intercuenca_49911/_raw_reportes_xlsx/IDConfig_65195_completo.xlsx",24217,23.65
65333,"49911","49911_Intercuenca_49911","IDConfig_65333_completo.xlsx","49911_Intercuenca_49911/_raw_reportes_xlsx/IDConfig_65333_completo.xlsx",9023,8.81
4512,"49913","49913_Intercuenca_49913","IDConfig_4512_completo.xlsx","49913_Intercuenca_49913/_raw_reportes_xlsx/IDConfig_4512_completo.xlsx",44251,43.21
4752,"49913","49913_Intercuenca_49913","IDConfig_4752_completo.xlsx","49913_Intercuenca_49913/_raw_reportes_xlsx/IDConfig_4752_completo.xlsx",5534,5.4
4758,"49913","49913_Intercuenca_49913","IDConfig_4758_completo.xlsx","49913_Intercuenca_49913/_raw_reportes_xlsx/IDConfig_4758_completo.xlsx",126710,123.74
4764,"49913","49913_Intercuenca_49913","IDConfig_4764_completo.xlsx","49913_Intercuenca_49913/_raw_reportes_xlsx/IDConfig_4764_completo.xlsx",45178,44.12
7419,"49913","49913_Intercuenca_49913","IDConfig_7419_completo.xlsx","49913_Intercuenca_49913/_raw_reportes_xlsx/IDConfig_7419_completo.xlsx",124425,121.51
51860,"49913","49913_Intercuenca_49913","IDConfig_51860_completo.xlsx","49913_Intercuenca_49913/_raw_reportes_xlsx/IDConfig_51860_completo.xlsx",85501,83.5
52028,"49913","49913_Intercuenca_49913","IDConfig_52028_completo.xlsx","49913_Intercuenca_49913/_raw_reportes_xlsx/IDConfig_52028_completo.xlsx",67764,66.18
52332,"49913","49913_Intercuenca_49913","IDConfig_52332_completo.xlsx","49913_Intercuenca_49913/_raw_reportes_xlsx/IDConfig_52332_completo.xlsx",82910,80.97
52392,"49913","49913_Intercuenca_49913","IDConfig_52392_completo.xlsx","49913_Intercuenca_49913/_raw_reportes_xlsx/IDConfig_52392_completo.xlsx",79916,78.04
4765,"49914","49914_Cuenca_Cushabatay","IDConfig_4765_completo.xlsx","49914_Cuenca_Cushabatay/_raw_reportes_xlsx/IDConfig_4765_completo.xlsx",48611,47.47
1996,"49915","49915_Intercuenca_49915","IDConfig_1996_completo.xlsx","49915_Intercuenca_49915/_raw_reportes_xlsx/IDConfig_1996_completo.xlsx",17825,17.41
4774,"49915","49915_Intercuenca_49915","IDConfig_4774_completo.xlsx","49915_Intercuenca_49915/_raw_reportes_xlsx/IDConfig_4774_completo.xlsx",31463,30.73
7428,"49915","49915_Intercuenca_49915","IDConfig_7428_completo.xlsx","49915_Intercuenca_49915/_raw_reportes_xlsx/IDConfig_7428_completo.xlsx",137023,133.81
7563,"49915","49915_Intercuenca_49915","IDConfig_7563_completo.xlsx","49915_Intercuenca_49915/_raw_reportes_xlsx/IDConfig_7563_completo.xlsx",5660,5.53
63602,"49915","49915_Intercuenca_49915","IDConfig_63602_completo.xlsx","49915_Intercuenca_49915/_raw_reportes_xlsx/IDConfig_63602_completo.xlsx",72792,71.09
65217,"49915","49915_Intercuenca_49915","IDConfig_65217_completo.xlsx","49915_Intercuenca_49915/_raw_reportes_xlsx/IDConfig_65217_completo.xlsx",32108,31.36
65355,"49915","49915_Intercuenca_49915","IDConfig_65355_completo.xlsx","49915_Intercuenca_49915/_raw_reportes_xlsx/IDConfig_65355_completo.xlsx",11125,10.86
4437,"49916","49916_Cuenca_Aguaytia","IDConfig_4437_completo.xlsx","49916_Cuenca_Aguaytia/_raw_reportes_xlsx/IDConfig_4437_completo.xlsx",15338,14.98
4460,"49916","49916_Cuenca_Aguaytia","IDConfig_4460_completo.xlsx","49916_Cuenca_Aguaytia/_raw_reportes_xlsx/IDConfig_4460_completo.xlsx",32854,32.08
7423,"49916","49916_Cuenca_Aguaytia","IDConfig_7423_completo.xlsx","49916_Cuenca_Aguaytia/_raw_reportes_xlsx/IDConfig_7423_completo.xlsx",176588,172.45
7426,"49916","49916_Cuenca_Aguaytia","IDConfig_7426_completo.xlsx","49916_Cuenca_Aguaytia/_raw_reportes_xlsx/IDConfig_7426_completo.xlsx",101748,99.36
51851,"49916","49916_Cuenca_Aguaytia","IDConfig_51851_completo.xlsx","49916_Cuenca_Aguaytia/_raw_reportes_xlsx/IDConfig_51851_completo.xlsx",48899,47.75
62986,"49916","49916_Cuenca_Aguaytia","IDConfig_62986_completo.xlsx","49916_Cuenca_Aguaytia/_raw_reportes_xlsx/IDConfig_62986_completo.xlsx",31745,31
63337,"49916","49916_Cuenca_Aguaytia","IDConfig_63337_completo.xlsx","49916_Cuenca_Aguaytia/_raw_reportes_xlsx/IDConfig_63337_completo.xlsx",10972,10.71
63592,"49916","49916_Cuenca_Aguaytia","IDConfig_63592_completo.xlsx","49916_Cuenca_Aguaytia/_raw_reportes_xlsx/IDConfig_63592_completo.xlsx",13556,13.24
63603,"49916","49916_Cuenca_Aguaytia","IDConfig_63603_completo.xlsx","49916_Cuenca_Aguaytia/_raw_reportes_xlsx/IDConfig_63603_completo.xlsx",14856,14.51
64905,"49916","49916_Cuenca_Aguaytia","IDConfig_64905_completo.xlsx","49916_Cuenca_Aguaytia/_raw_reportes_xlsx/IDConfig_64905_completo.xlsx",16529,16.14
64970,"49916","49916_Cuenca_Aguaytia","IDConfig_64970_completo.xlsx","49916_Cuenca_Aguaytia/_raw_reportes_xlsx/IDConfig_64970_completo.xlsx",13785,13.46
64999,"49916","49916_Cuenca_Aguaytia","IDConfig_64999_completo.xlsx","49916_Cuenca_Aguaytia/_raw_reportes_xlsx/IDConfig_64999_completo.xlsx",45077,44.02
65064,"49916","49916_Cuenca_Aguaytia","IDConfig_65064_completo.xlsx","49916_Cuenca_Aguaytia/_raw_reportes_xlsx/IDConfig_65064_completo.xlsx",38230,37.33
65110,"49916","49916_Cuenca_Aguaytia","IDConfig_65110_completo.xlsx","49916_Cuenca_Aguaytia/_raw_reportes_xlsx/IDConfig_65110_completo.xlsx",30936,30.21
65245,"49916","49916_Cuenca_Aguaytia","IDConfig_65245_completo.xlsx","49916_Cuenca_Aguaytia/_raw_reportes_xlsx/IDConfig_65245_completo.xlsx",32169,31.42
65268,"49916","49916_Cuenca_Aguaytia","IDConfig_65268_completo.xlsx","49916_Cuenca_Aguaytia/_raw_reportes_xlsx/IDConfig_65268_completo.xlsx",10909,10.65
65383,"49916","49916_Cuenca_Aguaytia","IDConfig_65383_completo.xlsx","49916_Cuenca_Aguaytia/_raw_reportes_xlsx/IDConfig_65383_completo.xlsx",11070,10.81
67564,"49916","49916_Cuenca_Aguaytia","IDConfig_67564_completo.xlsx","49916_Cuenca_Aguaytia/_raw_reportes_xlsx/IDConfig_67564_completo.xlsx",14155,13.82
67629,"49916","49916_Cuenca_Aguaytia","IDConfig_67629_completo.xlsx","49916_Cuenca_Aguaytia/_raw_reportes_xlsx/IDConfig_67629_completo.xlsx",12567,12.27
67665,"49916","49916_Cuenca_Aguaytia","IDConfig_67665_completo.xlsx","49916_Cuenca_Aguaytia/_raw_reportes_xlsx/IDConfig_67665_completo.xlsx",13735,13.41
67730,"49916","49916_Cuenca_Aguaytia","IDConfig_67730_completo.xlsx","49916_Cuenca_Aguaytia/_raw_reportes_xlsx/IDConfig_67730_completo.xlsx",11950,11.67
4256,"49917","49917_Intercuenca_49917","IDConfig_4256_completo.xlsx","49917_Intercuenca_49917/_raw_reportes_xlsx/IDConfig_4256_completo.xlsx",97511,95.23
4514,"49917","49917_Intercuenca_49917","IDConfig_4514_completo.xlsx","49917_Intercuenca_49917/_raw_reportes_xlsx/IDConfig_4514_completo.xlsx",65089,63.56
7508,"49917","49917_Intercuenca_49917","IDConfig_7508_completo.xlsx","49917_Intercuenca_49917/_raw_reportes_xlsx/IDConfig_7508_completo.xlsx",24877,24.29
8101,"49917","49917_Intercuenca_49917","IDConfig_8101_completo.xlsx","49917_Intercuenca_49917/_raw_reportes_xlsx/IDConfig_8101_completo.xlsx",20252,19.78
9021,"49917","49917_Intercuenca_49917","IDConfig_9021_completo.xlsx","49917_Intercuenca_49917/_raw_reportes_xlsx/IDConfig_9021_completo.xlsx",4972430,4855.89
